lon,lat,mp_measurement,date,S1_image_found,S1_image_date,VV_backscatter,VH_backscatter,VV_VH_ratio,backscatter_diff,backscatter_sum,chlorophyll_a,SST_celsius,month_sin,month_cos,season,abs_lat,lat_zone,VV_SST_interaction,VH_SST_interaction,sst_squared,roughness_proxy,cross_pol_ratio,roughness_SST
25.04,35.478,0.000683333,23/07/2017,True,22/07/2017,-18.99524851,-31.62596639,0.600621915,12.63071789,-50.6212149,0.102419435,25.95991809,-0.5,-0.866025404,3.0,35.478,2.0,-493.1150954,-821.0074972,673.9173474,12.63071789,1.664940913,327.8924018
-76.843306,17.932333,0.00067,14/09/2017,True,15/09/2017,-23.73238436,-24.5777685,0.965603706,0.845384143,-48.31015286,0.92508467,31.54704692,-1.0,-1.84e-16,4.0,17.932333,1.0,-748.6866428,-775.3560161,995.2161691,0.845384143,1.035621543,26.66937321
20.079,39.487,0.000663333,25/04/2015,True,27/04/2015,-14.31283261,-23.888863,0.59914248,9.576030389,-38.20169562,0.30036054,17.46646205,0.866025404,-0.5,2.0,39.487,2.0,-249.9945476,-417.253919,305.0772964,9.576030389,1.669052077,167.2593713
2.773019,36.731746,0.000640578,29/11/2018,True,28/11/2018,-19.92747114,-36.27025968,0.54941628,16.34278854,-56.19773082,0.6999694775,17.57659074,-0.5,0.866025404,4.0,36.731746,2.0,-350.2570046,-637.5075103,308.9365419,16.34278854,1.820113522,287.2505057
-154.3699,20.9881,0.000640223,14/01/2019,True,12/01/2019,-14.3089866,-43.42348349,0.32952185,29.11449689,-57.73247008,0.0842302978333333,24.22497556,0.5,0.866025404,1.0,20.9881,1.0,-346.6348506,-1051.932826,586.8494408,29.11449689,3.03470013,705.2979756
2.795861,36.728415,0.000636633,28/01/2018,True,26/01/2018,-19.42838735,-30.6426218,0.634031496,11.21423446,-50.07100915,1.305698075,14.53662561,0.5,0.866025404,1.0,36.728415,2.0,-282.423193,-445.4403208,211.313484,11.21423446,1.577208713,163.0171278
2.773019,36.731746,0.000627637,26/04/2018,True,26/04/2018,-16.33883214,-40.4821698,0.403605642,24.14333766,-56.82100194,0.5813463975000001,16.5234507,0.866025404,-0.5,2.0,36.731746,2.0,-269.9738874,-668.905137,273.0244231,24.14333766,2.477666057,398.9312496
9.431117,41.710033,0.00062465,04/06/2019,True,05/06/2019,-30.70218032,-47.52726534,0.645990887,16.82508503,-78.22944566,0.13959470875,19.21999931,1.22e-16,-1.0,3.0,41.710033,2.0,-590.0958846,-913.4740072,369.4083736,16.82508503,1.548009453,323.3781226
26.13,34.816,0.000613333,21/03/2019,True,21/03/2019,-23.52529741,-30.73714723,0.765370229,7.21184982,-54.26244464,0.21456561,17.00625436,1.0,6.12e-17,2.0,34.816,2.0,-400.0771916,-522.7237441,289.2126874,7.21184982,1.306557222,122.6465524
9.106589,44.230539,0.000600998,06/09/2018,True,03/09/2018,-15.39289747,-37.43964409,0.41113899,22.04674663,-52.83254156,0.1390475766666666,26.1811403,-1.0,-1.84e-16,4.0,44.230539,2.0,-403.0036082,-980.2125747,685.4521073,22.04674663,2.432267491,577.2089665
28.22,36.086,0.0006,22/03/2019,True,22/03/2019,-21.42648018,-47.11419895,0.454777555,25.68771877,-68.54067914,0.2212688541666666,17.51000023,1.0,6.12e-17,2.0,36.086,2.0,-375.1776729,-824.9696345,306.600108,25.68771877,2.198877209,449.7919616
-153.4777,22.9915,0.000591322,10/01/2019,True,07/01/2019,-26.9846141,-39.97046902,0.675113772,12.98585492,-66.95508312,0.1036744026666666,24.64236085,0.5,0.866025404,1.0,22.9915,1.0,-664.9645979,-984.9667207,607.2459481,12.98585492,1.481231819,320.0021227
3.24,42.18,0.000587,04/06/2015,True,05/06/2015,-20.62593103,-25.02217116,0.824306208,4.396240124,-45.64810219,0.4279464414285714,17.69625028,1.22e-16,-1.0,3.0,42.18,2.0,-365.0016378,-442.7986033,313.157274,4.396240124,1.213141415,77.79696553
19.847,39.286,0.000576667,26/04/2015,True,27/04/2015,-15.14374808,-23.6342609,0.640754037,8.490512819,-38.77800898,0.1733320866666666,17.12218192,0.866025404,-0.5,2.0,39.286,2.0,-259.2940096,-404.6701146,293.1691136,8.490512819,1.560661256,145.3761051
26.4,37.7,0.000576667,18/06/2015,True,16/06/2015,-14.94602183,-27.41176141,0.545241205,12.46573958,-42.35778324,0.1279410430909091,22.47500038,1.22e-16,-1.0,3.0,37.7,2.0,-335.9118464,-616.0793481,505.1256421,12.46573958,1.834050674,280.1675017
-0.876667,37.455,0.000573,17/03/2015,True,17/03/2015,-13.31932263,-28.84008148,0.461833738,15.52075885,-42.15940411,0.5520731525,14.20105321,1.0,6.12e-17,2.0,37.455,2.0,-189.1484094,-409.5595316,201.6699123,15.52075885,2.165281395,220.4111223
9.149569,44.29785,0.000557809,06/09/2018,True,03/09/2018,-20.57842895,-29.7690092,0.6912702,9.190580248,-50.34743815,0.1434381366666667,25.02499962,-1.0,-1.84e-16,4.0,44.29785,2.0,-514.9751767,-744.9694439,626.2506059,9.190580248,1.446612337,229.9942672
22.33,36.239,0.000554762,22/07/2017,True,21/07/2017,-23.17571104,-39.06251037,0.593298045,15.88679932,-62.23822141,0.0892060595833333,26.45406055,-0.5,-0.866025404,3.0,36.239,2.0,-613.0916632,-1033.362015,699.8173196,15.88679932,1.685493502,420.2703513
27.989167,42.884167,0.000536849,08/08/2017,True,05/08/2017,-22.80995626,-40.55932728,0.562384975,17.74937102,-63.36928354,0.5619001044444445,28.72499847,-0.866025404,-0.5,3.0,42.884167,2.0,-655.2159588,-1165.066614,825.1255373,17.74937102,1.778141388,509.8506554
-2.678333,36.563333,0.000535,24/03/2015,True,22/03/2015,-28.50159991,-26.79593967,1.063653683,-1.705660246,-55.29753958,0.5702636266666667,14.09347295,1.0,6.12e-17,2.0,36.563333,2.0,-401.6865275,-377.647851,198.6259799,-1.705660246,0.940155632,-24.03867655
17.493333,40.275278,0.000529742,17/04/2021,True,17/04/2021,-18.22289478,-28.74275655,0.633999552,10.51986177,-46.96565133,0.2756323933333334,14.18546487,0.866025404,-0.5,2.0,40.275278,2.0,-258.5002337,-407.7293633,201.2274136,10.51986177,1.57728818,149.2291296
25.218,40.221,0.000526667,09/02/2020,True,08/02/2020,-16.35454792,-34.30446547,0.47674691,17.94991755,-50.65901339,0.3299622922222222,14.40689617,0.866025404,0.5,1.0,40.221,2.0,-235.6182738,-494.2208722,207.5586573,17.94991755,2.09754899,258.6025985
9.150061,44.310153,0.00052381,02/04/2019,True,30/03/2019,-16.28352687,-26.11347889,0.623567887,9.829952024,-42.39700576,0.56773595,14.23999977,0.866025404,-0.5,2.0,44.310153,2.0,-231.8774189,-371.8559334,202.7775935,9.829952024,1.603674628,139.9785146
10.179883,42.721317,0.000514425,06/06/2019,True,05/06/2019,-19.21657888,-47.77732586,0.402211269,28.56074698,-66.99390474,0.2305731,20.46564016,1.22e-16,-1.0,3.0,42.721317,2.0,-393.2795886,-977.7935589,418.8424273,28.56074698,2.486255548,584.5139704
27.775833,42.661667,0.000508715,08/08/2017,True,05/08/2017,-20.51322771,-26.14957582,0.784457379,5.63634811,-46.66280353,0.8466888400000001,25.61716859,-0.866025404,-0.5,3.0,42.661667,2.0,-525.4908126,-669.8780924,656.2393267,5.63634811,1.274766516,144.3872798
-153.7625,22.4065,0.000501453,11/01/2019,True,13/01/2019,-24.20153788,-34.85152998,0.694418233,10.6499921,-59.05306786,0.1038776577777777,24.27753481,0.5,0.866025404,1.0,22.4065,1.0,-587.5536783,-846.1092322,589.3986965,10.6499921,1.440054353,258.5555539
23.68495,37.912383,0.00049096,15/10/2019,True,16/10/2019,-21.25166657,-36.75936025,0.578129391,15.50769369,-58.01102682,0.264415344,24.4521029,-0.866025404,0.5,4.0,37.912383,2.0,-519.6479376,-898.8436594,597.9053362,15.50769369,1.729716591,379.1957218
24.672,35.638,0.000490476,23/07/2017,True,22/07/2017,-19.44554457,-31.93060191,0.608993987,12.48505735,-51.37614648,0.0861151335833333,25.20723531,-0.5,-0.866025404,3.0,35.638,2.0,-490.1684175,-804.8821958,635.4047117,12.48505735,1.642052338,314.7137783
25.165,35.467,0.000490476,25/07/2017,True,22/07/2017,-22.58769897,-38.33495202,0.58921944,15.74725306,-60.92265099,0.1011741377272727,25.10818345,-0.5,-0.866025404,3.0,35.467,2.0,-567.1360894,-962.521008,630.4208763,15.74725306,1.697160569,395.3849186
-92.0,-0.5,0.00049,19/10/2017,True,21/10/2017,-20.01002873,-29.71997389,0.673285542,9.709945162,-49.73000262,0.977446580625,19.26702449,-0.866025404,0.5,4.0,0.5,1.0,-385.5337135,-572.6154647,371.2182326,9.709945162,1.485253934,187.0817512
9.435417,41.812033,0.00048175,04/06/2019,True,05/06/2019,-26.82623198,-38.19092606,0.702424234,11.36469408,-65.01715804,0.13777919,20.40499878,1.22e-16,-1.0,3.0,41.812033,2.0,-547.3892308,-779.2857997,416.3639752,11.36469408,1.423641087,231.8965689
10.193883,43.520017,0.000476025,23/05/2018,True,23/05/2018,-45.94589724,-47.39524992,0.969419875,1.449352677,-93.34114716,0.5214289788888888,19.44040117,0.5,-0.866025404,2.0,43.520017,2.0,-893.2066747,-921.3826722,377.9291978,1.449352677,1.031544768,28.17599748
-27.467325,42.090428,0.000470024,18/11/2020,True,20/11/2020,-15.89413434,-30.74780595,0.516919301,14.8536716,-46.64194029,0.41877684,17.08990229,-0.5,0.866025404,4.0,42.090428,2.0,-271.6292029,-525.4769993,292.0647603,14.8536716,1.934537942,253.8477964
27.9875,42.765,0.00046548,08/08/2017,True,05/08/2017,-18.97184853,-27.82453339,0.681838874,8.852684869,-46.79638192,0.5323652533333333,28.40499878,-0.866025404,-0.5,3.0,42.765,2.0,-538.8953342,-790.3558371,806.8439557,8.852684869,1.466622156,251.4605029
-90.5,1.5,0.00046,22/10/2017,True,22/10/2017,-17.75501245,-27.40263287,0.647930895,9.647620425,-45.15764532,0.1927619619999999,22.76000023,-0.866025404,0.5,4.0,1.5,1.0,-404.1040874,-623.6839304,518.0176104,9.647620425,1.543374467,219.5798431
19.291,39.849,0.000456667,23/04/2015,True,20/04/2015,-14.11899338,-23.6357517,0.597357493,9.516758317,-37.75474507,0.2375133125,15.99747014,0.866025404,-0.5,2.0,39.849,2.0,-225.868175,-378.1122319,255.9190508,9.516758317,1.674039435,152.244057
2.268333,41.405,0.000441,05/06/2015,True,05/06/2015,-22.67338576,-29.1264424,0.778446796,6.453056641,-51.79982816,0.75835576875,19.45438349,1.22e-16,-1.0,3.0,41.405,2.0,-441.0967415,-566.6369801,378.4730369,6.453056641,1.284609308,125.5402386
9.150061,44.310153,0.000439924,06/09/2018,True,03/09/2018,-20.36011734,-26.99677672,0.754168453,6.636659379,-47.35689405,0.1447770583333333,25.02499962,-1.0,-1.84e-16,4.0,44.310153,2.0,-509.5119286,-675.594327,626.2506059,6.636659379,1.32596371,166.0823984
-0.876667,37.455,0.000435,17/03/2015,True,17/03/2015,-13.31932263,-28.84008148,0.461833738,15.52075885,-42.15940411,0.5520731525,14.20105321,1.0,6.12e-17,2.0,37.455,2.0,-189.1484094,-409.5595316,201.6699123,15.52075885,2.165281395,220.4111223
8.751844,44.411064,0.00043004,10/09/2018,True,07/09/2018,-18.16732698,-28.1757945,0.644784905,10.00846752,-46.34312147,0.1358421914285714,25.88147032,-1.0,-1.84e-16,4.0,44.411064,2.0,-470.197134,-729.2309891,669.8505062,10.00846752,1.550904794,259.0338551
19.313,39.86,0.00043,23/04/2015,True,20/04/2015,-15.10247107,-25.89897094,0.58313016,10.79649988,-41.00144201,0.2435883122222222,15.95129756,0.866025404,-0.5,2.0,39.86,2.0,-240.9040099,-413.1221921,254.443894,10.79649988,1.714883003,172.2181822
-9.026751,47.89658,0.000421108,24/11/2020,True,22/11/2020,-24.67456728,-27.32747221,0.902921686,2.652904938,-52.00203949,0.62627534375,12.30453167,-0.5,0.866025404,4.0,47.89658,2.0,-303.6089944,-336.2517472,151.4014995,2.652904938,1.107515763,32.64275281
23.615,37.902,0.000416667,11/11/2015,True,12/11/2015,-21.09396409,-36.38997203,0.579664202,15.29600794,-57.48393611,0.353289075,21.15037437,-0.5,0.866025404,4.0,37.902,2.0,-446.1452374,-769.6615317,447.338336,15.29600794,1.72513672,323.5162943
23.32,37.924,0.000416667,11/11/2015,True,12/11/2015,-20.87774265,-23.57515958,0.885582241,2.697416924,-44.45290223,0.3502427877777778,22.68980159,-0.5,0.866025404,4.0,37.924,2.0,-473.7118384,-534.9156932,514.8270962,2.697416924,1.129200602,61.20385482
9.106589,44.230539,0.000413022,02/04/2019,True,30/03/2019,-25.93843465,-25.4736467,1.018245835,-0.464787947,-51.41208135,0.4576998722222222,14.34487468,0.866025404,-0.5,2.0,44.230539,2.0,-372.0835944,-365.4162695,205.7754295,-0.464787947,0.98208111,-6.667324851
17.950556,40.020556,0.000411627,18/10/2020,True,19/10/2020,-13.27171837,-30.55502272,0.434354721,17.28330435,-43.82674109,0.398011201111111,21.99460909,-0.866025404,0.5,4.0,40.020556,2.0,-291.9062575,-672.0457804,483.7628289,17.28330435,2.302265756,380.1395229
-76.84219,17.93206,0.00041,16/11/2017,True,14/11/2017,-15.14868755,-24.13893366,0.627562417,8.990246105,-39.28762121,0.69572041,28.30329385,-0.5,0.866025404,4.0,17.93206,1.0,-428.7577553,-683.2113326,801.0764429,8.990246105,1.593466997,254.4535773
-76.8345,17.948417,0.00041,14/09/2017,True,15/09/2017,-16.73367389,-21.96364281,0.761880624,5.229968922,-38.6973167,0.74805259,31.40462414,-1.0,-1.84e-16,4.0,17.948417,1.0,-525.5147389,-689.7599471,986.2504172,5.229968922,1.312541583,164.2452082
-27.74245,35.67006,0.000406777,06/11/2020,True,03/11/2020,-16.67210551,-30.51992028,0.546269628,13.84781477,-47.19202579,0.1058386705,21.52068774,-0.5,0.866025404,4.0,35.67006,2.0,-358.7951767,-656.8096744,463.140001,13.84781477,1.830597837,298.0144976
24.302,39.904,0.000406667,10/02/2020,True,07/02/2020,-13.00874378,-34.4469003,0.377646281,21.43815652,-47.45564407,0.2695416611111111,16.21999931,0.866025404,0.5,1.0,39.904,2.0,-211.0018151,-558.7286991,263.0883777,21.43815652,2.647980534,347.726884
-27.473114,42.079707,0.000406509,18/11/2020,True,20/11/2020,-19.23584461,-29.06556498,0.661808729,9.829720366,-48.30140958,0.41877684,17.09864753,-0.5,0.866025404,4.0,42.079707,2.0,-328.906927,-496.9818509,292.3637475,9.829720366,1.511010593,168.0749239
-27.739887,35.677333,0.000402588,06/11/2020,True,03/11/2020,-15.39613582,-33.98264727,0.453058754,18.58651145,-49.37878309,0.10719200575,21.58041257,-0.5,0.866025404,4.0,35.677333,2.0,-332.254963,-733.3595484,465.7142068,18.58651145,2.207219245,401.1045854
1.261944,41.106389,0.0004,09/10/2018,True,10/10/2018,-21.56353116,-42.35207454,0.509149348,20.78854338,-63.9156057,0.164875734,22.77665356,-0.866025404,0.5,4.0,41.106389,2.0,-491.1450788,-964.6385294,518.7759474,20.78854338,1.964060257,473.4934506
8.749319,44.329069,0.000392784,10/09/2018,True,07/09/2018,-18.5140527,-30.86131053,0.599911423,12.34725782,-49.37536323,0.1400517566666667,25.69172557,-1.0,-1.84e-16,4.0,44.329069,2.0,-475.6579613,-792.8803208,660.0647628,12.34725782,1.666912751,317.2223595
8.462589,44.277375,0.000390936,11/09/2018,True,08/09/2018,-25.68383281,-23.14831512,1.109533574,-2.535517686,-48.83214793,0.141177298,26.01999855,-1.0,-1.84e-16,4.0,44.277375,2.0,-668.2932925,-602.3191259,677.0403246,-2.535517686,0.901279622,-65.97416652
23.163,36.017,0.000385714,22/07/2017,True,21/07/2017,-42.70294967,-47.02497289,0.908090894,4.322023225,-89.72792256,0.0894787375833333,24.97567292,-0.5,-0.866025404,3.0,36.017,2.0,-1066.534904,-1174.480342,623.7842378,4.322023225,1.101211351,107.9454384
78.117547,8.634072,0.000385,07/06/2021,True,07/06/2021,-5.589735668,-15.62064956,0.357842716,10.03091389,-21.21038523,1.5744275,30.35824069,1.22e-16,-1.0,3.0,8.634072,1.0,-169.6945408,-474.215439,921.6227776,10.03091389,2.794523835,304.5208982
-92.0,0.5,0.00038,19/10/2017,True,21/10/2017,-28.51854153,-31.53386278,0.90437831,3.015321257,-60.05240431,0.2684902457142857,20.26344891,-0.866025404,0.5,4.0,0.5,1.0,-577.8840091,-638.9848173,410.6073616,3.015321257,1.105731959,61.10080822
18.566667,40.221389,0.000365369,28/06/2021,True,28/06/2021,-14.64645515,-27.6719248,0.529289352,13.02546965,-42.31837995,0.1738753257142857,26.69920408,1.22e-16,-1.0,3.0,40.221389,2.0,-391.0486951,-738.8183674,712.8474983,13.02546965,1.889325745,347.7696722
-153.7755,22.4,0.00035932,11/01/2019,True,13/01/2019,-28.90071841,-32.02734071,0.902376462,3.126622299,-60.92805912,0.1038776577777777,24.24632734,0.5,0.866025404,1.0,22.4,1.0,-700.736279,-776.5453867,587.8843895,3.126622299,1.108184933,75.80910772
25.541,37.543,0.000357143,28/07/2017,True,29/07/2017,-19.07925279,-29.02503994,0.657337693,9.945787156,-48.10429273,0.122712954875,22.44397185,-0.5,-0.866025404,3.0,37.543,2.0,-428.2142123,-651.4371792,503.7318722,9.945787156,1.521288085,223.2229669
-154.3647,20.9955,0.000353437,14/01/2019,True,12/01/2019,-17.86962894,-26.02971739,0.686508757,8.16008845,-43.89934633,0.0827289695,24.26241758,0.5,0.866025404,1.0,20.9955,1.0,-433.5603994,-631.5438729,588.6649071,8.16008845,1.456645657,197.9834735
19.985,39.644,0.000346667,25/04/2015,True,27/04/2015,-23.34180905,-24.55260986,0.950685454,1.210800808,-47.89441891,0.2893958024999999,16.89204539,0.866025404,-0.5,2.0,39.644,2.0,-394.2908978,-414.7438,285.3411973,1.210800808,1.051872621,20.4529022
23.68495,37.912383,0.000345238,15/03/2019,True,14/03/2019,-19.27971775,-26.69175716,0.722309799,7.412039406,-45.97147491,0.4536932939999999,14.82499981,1.0,6.12e-17,2.0,37.912383,2.0,-285.821812,-395.7052948,219.7806193,7.412039406,1.384447506,109.8834828
-0.878333,37.508333,0.000345,18/03/2015,True,17/03/2015,-13.49440382,-25.34662602,0.532394482,11.8522222,-38.84102984,0.6494492559999999,13.76748971,1.0,6.12e-17,2.0,37.508333,2.0,-185.7840657,-348.9594129,189.5437729,11.8522222,1.878306471,163.1753471
9.1401,44.273233,0.000343975,15/06/2018,True,15/06/2018,-20.89890054,-30.04142009,0.695669528,9.142519553,-50.94032063,0.17213229,22.77109588,1.22e-16,-1.0,3.0,44.273233,2.0,-475.8908679,-684.0760572,518.5228075,9.142519553,1.43746414,208.1851893
20.119,39.484,0.00034,25/04/2015,True,27/04/2015,-16.35421282,-23.22150653,0.704270104,6.867293714,-39.57571935,0.303278902,17.35453852,0.866025404,-0.5,2.0,39.484,2.0,-283.8198164,-402.9985297,301.1800073,6.867293714,1.419909768,119.1787133
9.558117,42.70145,0.000335363,06/06/2019,True,05/06/2019,-24.83203234,-32.72987996,0.758696102,7.89784762,-57.5619123,0.1399039866666666,20.13579765,1.22e-16,-1.0,3.0,42.70145,2.0,-500.0127784,-659.0422399,405.450347,7.89784762,1.318050795,159.0294615
3.063333,41.753333,0.000335,05/06/2015,True,05/06/2015,-24.21379201,-28.55301235,0.848029333,4.339220343,-52.76680436,0.271773301,19.79077132,1.22e-16,-1.0,3.0,41.753333,2.0,-479.2096205,-565.086138,391.6746295,4.339220343,1.179204494,85.87651754
10.1732,42.9287,0.000329775,09/06/2019,True,06/06/2019,-22.86640732,-47.50546997,0.481342619,24.63906266,-70.37187729,0.1419155208333333,19.81761786,1.22e-16,-1.0,3.0,42.9287,2.0,-453.1577221,-941.4452504,392.7379778,24.63906266,2.07752225,488.2875282
10.484983,42.78475,0.000329563,07/06/2018,True,04/06/2018,-16.57942636,-47.92533224,0.345942857,31.34590588,-64.50475861,0.1824797745454545,21.53499985,1.22e-16,-1.0,3.0,42.78475,2.0,-357.0379442,-1032.072023,463.7562184,31.34590588,2.89065081,675.0340783
-76.75131,17.94647,0.00032,16/11/2017,True,14/11/2017,-17.22666073,-34.18086123,0.503985567,16.95420051,-51.40752196,0.3695050166666666,28.33261837,-0.5,0.866025404,4.0,17.94647,1.0,-488.0764042,-968.433297,802.7372639,16.95420051,1.984183805,480.3568927
-0.861667,37.56,0.000318,17/03/2015,True,17/03/2015,-15.71004706,-26.68015567,0.588828913,10.97010861,-42.39020272,0.691880032,13.8891133,1.0,6.12e-17,2.0,37.56,2.0,-218.1986236,-370.5637049,192.9074683,10.97010861,1.698286171,152.3650814
-76.75767,17.94617,0.00031,02/11/2017,True,02/11/2017,-21.14741763,-35.1676889,0.601330889,14.02027126,-56.31510653,0.39173384,29.84410234,-0.5,0.866025404,4.0,17.94617,1.0,-631.1256961,-1049.548106,890.6704443,14.02027126,1.662977934,418.4224103
27.999167,43.016667,0.000304738,08/08/2017,True,05/08/2017,-15.58336132,-28.2159277,0.552289526,12.63256638,-43.79928902,0.6651210783333333,26.9970078,-0.866025404,-0.5,3.0,43.016667,2.0,-420.7041271,-761.7456201,728.8384299,12.63256638,1.810644515,341.041493
-0.876667,37.455,0.000303,17/03/2015,True,17/03/2015,-13.31932263,-28.84008148,0.461833738,15.52075885,-42.15940411,0.5520731525,14.20105321,1.0,6.12e-17,2.0,37.455,2.0,-189.1484094,-409.5595316,201.6699123,15.52075885,2.165281395,220.4111223
-76.82939,17.95056,0.0003,02/11/2017,True,02/11/2017,-20.66912171,-23.5835035,0.876422866,2.914381782,-44.25262521,0.75616312625,29.91137385,-0.5,0.866025404,4.0,17.95056,1.0,-618.2418268,-705.4149898,894.6902857,2.914381782,1.141001723,87.17316302
2.773019,36.731746,0.000291172,26/06/2018,True,25/06/2018,-27.16054376,-28.24400748,0.961639165,1.083463721,-55.40455124,0.18184425,21.43555659,1.22e-16,-1.0,3.0,36.731746,2.0,-582.2013729,-605.4260208,459.4830865,1.083463721,1.039891091,23.2246479
-0.861667,37.56,0.000283,17/03/2015,True,17/03/2015,-15.71004706,-26.68015567,0.588828913,10.97010861,-42.39020272,0.691880032,13.8891133,1.0,6.12e-17,2.0,37.56,2.0,-218.1986236,-370.5637049,192.9074683,10.97010861,1.698286171,152.3650814
19.951,39.63,0.000273333,25/04/2015,True,27/04/2015,-24.79576031,-21.37028577,1.160291471,-3.425474534,-46.16604608,0.288236395,17.00277337,0.866025404,-0.5,2.0,39.63,2.0,-421.5966932,-363.354126,289.0943024,-3.425474534,0.86185241,-58.24256721
10.149633,43.675083,0.000270538,11/06/2019,True,11/06/2019,-38.35822559,-45.93572607,0.835041238,7.577500484,-84.29395166,0.3298484755555556,21.10303607,1.22e-16,-1.0,3.0,43.675083,2.0,-809.4750182,-969.3832842,445.3381313,7.577500484,1.197545647,159.908266
19.341,39.855,0.000266667,23/04/2015,True,20/04/2015,-18.87017816,-24.80115548,0.760858831,5.930977319,-43.67133364,0.2378418190909091,15.92999935,0.866025404,-0.5,2.0,39.855,2.0,-300.6019258,-395.0823907,253.7648793,5.930977319,1.314304257,94.48046485
-76.74986,17.94633,0.00026,02/11/2017,True,02/11/2017,-16.88546208,-27.17460382,0.621369209,10.28914174,-44.0600659,0.39173384,29.84905509,-0.5,0.866025404,4.0,17.94633,1.0,-504.0150879,-811.1362465,890.9660899,10.28914174,1.609349137,307.1211586
78.127822,8.493267,0.00026,08/12/2021,True,10/12/2021,-12.20378447,-28.60530695,0.426626587,16.40152247,-40.80909142,1.248811,29.24859901,-2.45e-16,1.0,1.0,8.493267,1.0,-356.9435985,-836.6651525,855.4805443,16.40152247,2.343970185,479.7215541
23.648,37.774,0.00025,11/11/2015,True,12/11/2015,-25.71054776,-31.15125861,0.825345392,5.440710854,-56.86180637,0.3560841044444444,21.0814459,-0.5,0.866025404,4.0,37.774,2.0,-542.0155216,-656.7135731,444.4273612,5.440710854,1.211613961,114.6980515
-168.87,66.22,0.00025,23/09/2017,True,25/09/2017,-18.20588548,-31.52480161,0.577509914,13.31891613,-49.7306871,4.899968558333334,5.779794385,-1.0,-1.84e-16,4.0,66.22,3.0,-105.2262747,-182.2068713,33.40602313,13.31891613,1.731572004,76.98059667
9.608947,44.129778,0.000249643,05/09/2018,True,02/09/2018,-17.49780244,-26.51941927,0.65981092,9.021616833,-44.0172217,0.11432208,24.63500023,-1.0,-1.84e-16,4.0,44.129778,2.0,-431.058367,-653.3058997,606.8832363,9.021616833,1.515585707,222.2475327
9.856067,42.732233,0.000247088,06/06/2019,True,05/06/2019,-19.02025851,-47.61360978,0.399471046,28.59335127,-66.63386829,0.12494066,20.52216452,1.22e-16,-1.0,3.0,42.732233,2.0,-390.3368743,-977.1343331,421.1592364,28.59335127,2.503310339,586.7974588
2.788723,36.716517,0.000246517,26/06/2018,True,25/06/2018,-36.98029445,-30.48671418,1.212997053,-6.49358027,-67.46700863,0.1785424287499999,21.49414255,1.22e-16,-1.0,3.0,36.716517,2.0,-794.8597204,-655.2857804,461.9981639,-6.49358027,0.824404311,-139.57394
-2.68,36.6,0.00024,24/03/2015,True,22/03/2015,-26.54532994,-26.65614338,0.995842856,0.110813435,-53.20147332,0.5753896044444444,14.11999989,1.0,6.12e-17,2.0,36.6,2.0,-374.8200558,-376.3847414,199.3743968,0.110813435,1.004174498,1.564685683
9.149569,44.29785,0.000238095,02/04/2019,True,30/03/2019,-26.99895128,-48.11349571,0.561151313,21.11454443,-75.11244699,0.519735388,14.30710086,0.866025404,-0.5,2.0,44.29785,2.0,-386.2767192,-688.3646361,204.6931351,21.11454443,1.78205054,302.0879169
10.5648,42.781783,0.000236725,28/05/2018,True,29/05/2018,-27.27988925,-26.53905561,1.027914846,-0.740833641,-53.81894487,0.2247912849999999,20.6583395,0.5,-0.866025404,2.0,42.781783,2.0,-563.5572136,-548.2528208,426.7669908,-0.740833641,0.972843231,-15.30439287
78.117547,8.634072,0.000233,07/05/2021,True,08/05/2021,5.023466961,-10.92612044,-0.459766757,15.9495874,-5.902653478,1.5444001500000002,32.01499939,0.5,-0.866025404,2.0,8.634072,1.0,160.8262917,-349.7997392,1024.960186,15.9495874,-2.175015885,510.6260308
9.550197,44.066403,0.000228091,05/09/2018,True,02/09/2018,-23.05934102,-47.34706518,0.487027885,24.28772416,-70.40640621,0.11414081125,26.29999924,-1.0,-1.84e-16,4.0,44.066403,2.0,-606.4606513,-1245.227778,691.6899599,24.28772416,2.053270522,638.7671269
-27.478528,42.067895,0.000223266,18/11/2020,True,20/11/2020,-21.59789845,-30.47623487,0.70868001,8.878336428,-52.07413332,0.4173624444444444,17.10225614,-0.5,0.866025404,4.0,42.067895,2.0,-369.3727914,-521.2123751,292.4871652,8.878336428,1.411074089,151.8395837
-92.0,0.0,0.00022,19/10/2017,True,21/10/2017,-16.61169956,-28.62139981,0.580394379,12.00970025,-45.23309938,0.59927443375,19.49635603,-0.866025404,0.5,4.0,0.0,1.0,-323.867609,-558.0130008,380.1078985,12.00970025,1.722966377,234.1453919
9.873333,43.95,0.000218413,22/05/2018,True,23/05/2018,-21.54932456,-41.0261086,0.5252588,19.47678404,-62.57543316,0.365682758,20.1388823,0.5,-0.866025404,2.0,43.95,2.0,-433.9793111,-826.2199725,405.5745805,19.47678404,1.903823411,392.2406614
23.827,39.307,0.000216667,10/02/2020,True,07/02/2020,-14.38869531,-26.97271157,0.533453794,12.58401626,-41.36140688,0.2545400816666667,15.49398375,0.866025404,0.5,1.0,39.307,2.0,-222.9382113,-417.9147546,240.0635323,12.58401626,1.874576602,194.9765433
